,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedCurrently,hospitalized,hospitalizedDischarged
8296,72.0,Puerto Rico,US,51.0,2.0,0.0,0.0,20210119,88373,305972.0,351.0,,
8297,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210307,101327,305972.0,147.0,,
8298,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210306,101327,305972.0,147.0,,
8299,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210305,101066,305972.0,136.0,,
8300,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210304,100867,305972.0,171.0,,
8301,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210303,100765,305972.0,169.0,,
8302,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210302,100735,305972.0,162.0,,
8303,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210301,100584,305972.0,155.0,,
8304,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210228,100297,305972.0,150.0,,
8305,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210227,100044,305972.0,174.0,,
8306,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210226,99860,305972.0,169.0,,
8307,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210225,99619,305972.0,184.0,,
8308,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210224,99519,305972.0,242.0,,
8309,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210223,99476,305972.0,225.0,,
8310,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210222,99257,305972.0,233.0,,
8311,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210221,99084,305972.0,217.0,,
8312,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210220,98835,305972.0,215.0,,
8313,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210219,98624,305972.0,214.0,,
8314,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210218,98506,305972.0,233.0,,
8315,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210217,98428,305972.0,241.0,,
8316,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210216,98317,305972.0,220.0,,
8317,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210215,97837,305972.0,209.0,,
8318,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210214,97609,305972.0,216.0,,
8319,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210213,97313,305972.0,213.0,,
8320,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210212,96924,305972.0,240.0,,
8321,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210211,96636,305972.0,261.0,,
8322,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210210,96494,305972.0,251.0,,
8323,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210209,96402,305972.0,249.0,,
8324,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210208,96161,305972.0,263.0,,
8325,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210207,95839,305972.0,258.0,,
8326,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210206,95355,305972.0,265.0,,
8327,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210205,95064,305972.0,278.0,,
8328,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210204,94984,305972.0,270.0,,
8329,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210203,94662,305972.0,307.0,,
8330,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210202,94526,305972.0,298.0,,
8331,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210201,94238,305972.0,282.0,,
8332,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210131,93624,305972.0,285.0,,
8333,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210130,93406,305972.0,279.0,,
8334,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210129,92968,305972.0,280.0,,
8335,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210128,92541,305972.0,293.0,,
8336,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210127,92244,305972.0,301.0,,
8337,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210126,92069,305972.0,312.0,,
8338,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210125,91596,305972.0,312.0,,
8339,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210124,91028,305972.0,310.0,,
8340,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210123,90073,305972.0,325.0,,
8341,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210122,89282,305972.0,341.0,,
8342,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210121,88728,305972.0,344.0,,
8343,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210120,88513,305972.0,331.0,,
8344,72.0,Puerto Rico,US,64.0,2.0,0.0,0.0,20210119,88373,305972.0,351.0,,
8345,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210307,101327,305972.0,147.0,,
8346,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210306,101327,305972.0,147.0,,
8347,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210305,101066,305972.0,136.0,,
8348,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210304,100867,305972.0,171.0,,
8349,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210303,100765,305972.0,169.0,,
8350,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210302,100735,305972.0,162.0,,
8351,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210301,100584,305972.0,155.0,,
8352,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210228,100297,305972.0,150.0,,
8353,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210227,100044,305972.0,174.0,,
8354,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210226,99860,305972.0,169.0,,
8355,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210225,99619,305972.0,184.0,,
8356,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210224,99519,305972.0,242.0,,
8357,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210223,99476,305972.0,225.0,,
8358,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210222,99257,305972.0,233.0,,
8359,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210221,99084,305972.0,217.0,,
8360,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210220,98835,305972.0,215.0,,
8361,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210219,98624,305972.0,214.0,,
8362,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210218,98506,305972.0,233.0,,
8363,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210217,98428,305972.0,241.0,,
8364,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210216,98317,305972.0,220.0,,
8365,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210215,97837,305972.0,209.0,,
8366,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210214,97609,305972.0,216.0,,
8367,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210213,97313,305972.0,213.0,,
8368,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210212,96924,305972.0,240.0,,
8369,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210211,96636,305972.0,261.0,,
8370,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210210,96494,305972.0,251.0,,
8371,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210209,96402,305972.0,249.0,,
8372,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210208,96161,305972.0,263.0,,
8373,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210207,95839,305972.0,258.0,,
8374,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210206,95355,305972.0,265.0,,
8375,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210205,95064,305972.0,278.0,,
8376,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210204,94984,305972.0,270.0,,
8377,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210203,94662,305972.0,307.0,,
8378,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210202,94526,305972.0,298.0,,
8379,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210201,94238,305972.0,282.0,,
8380,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210131,93624,305972.0,285.0,,
8381,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210130,93406,305972.0,279.0,,
8382,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210129,92968,305972.0,280.0,,
8383,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210128,92541,305972.0,293.0,,
8384,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210127,92244,305972.0,301.0,,
8385,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210126,92069,305972.0,312.0,,
8386,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210125,91596,305972.0,312.0,,
8387,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210124,91028,305972.0,310.0,,
8388,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210123,90073,305972.0,325.0,,
8389,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210122,89282,305972.0,341.0,,
8390,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210121,88728,305972.0,344.0,,
8391,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210120,88513,305972.0,331.0,,
8392,72.0,Puerto Rico,US,79.0,3.0,0.0,0.0,20210119,88373,305972.0,351.0,,
8393,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210307,101327,305972.0,147.0,,
8394,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210306,101327,305972.0,147.0,,
8395,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210305,101066,305972.0,136.0,,
8396,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210304,100867,305972.0,171.0,,
8397,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210303,100765,305972.0,169.0,,
8398,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210302,100735,305972.0,162.0,,
8399,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210301,100584,305972.0,155.0,,
8400,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210228,100297,305972.0,150.0,,
8401,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210227,100044,305972.0,174.0,,
8402,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210226,99860,305972.0,169.0,,
8403,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210225,99619,305972.0,184.0,,
8404,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210224,99519,305972.0,242.0,,
8405,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210223,99476,305972.0,225.0,,
8406,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210222,99257,305972.0,233.0,,
8407,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210221,99084,305972.0,217.0,,
8408,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210220,98835,305972.0,215.0,,
8409,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210219,98624,305972.0,214.0,,
8410,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210218,98506,305972.0,233.0,,
8411,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210217,98428,305972.0,241.0,,
8412,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210216,98317,305972.0,220.0,,
8413,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210215,97837,305972.0,209.0,,
8414,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210214,97609,305972.0,216.0,,
8415,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210213,97313,305972.0,213.0,,
8416,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210212,96924,305972.0,240.0,,
8417,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210211,96636,305972.0,261.0,,
8418,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210210,96494,305972.0,251.0,,
8419,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210209,96402,305972.0,249.0,,
8420,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210208,96161,305972.0,263.0,,
8421,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210207,95839,305972.0,258.0,,
8422,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210206,95355,305972.0,265.0,,
8423,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210205,95064,305972.0,278.0,,
8424,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210204,94984,305972.0,270.0,,
8425,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210203,94662,305972.0,307.0,,
8426,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210202,94526,305972.0,298.0,,
8427,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210201,94238,305972.0,282.0,,
8428,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210131,93624,305972.0,285.0,,
8429,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210130,93406,305972.0,279.0,,
8430,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210129,92968,305972.0,280.0,,
8431,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210128,92541,305972.0,293.0,,
8432,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210127,92244,305972.0,301.0,,
8433,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210126,92069,305972.0,312.0,,
8434,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210125,91596,305972.0,312.0,,
8435,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210124,91028,305972.0,310.0,,
8436,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210123,90073,305972.0,325.0,,
8437,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210122,89282,305972.0,341.0,,
8438,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210121,88728,305972.0,344.0,,
8439,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210120,88513,305972.0,331.0,,
8440,72.0,Puerto Rico,US,100.0,3.0,0.0,0.0,20210119,88373,305972.0,351.0,,
8441,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210307,101327,305972.0,147.0,,
8442,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210306,101327,305972.0,147.0,,
8443,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210305,101066,305972.0,136.0,,
8444,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210304,100867,305972.0,171.0,,
8445,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210303,100765,305972.0,169.0,,
8446,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210302,100735,305972.0,162.0,,
8447,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210301,100584,305972.0,155.0,,
8448,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210228,100297,305972.0,150.0,,
8449,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210227,100044,305972.0,174.0,,
8450,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210226,99860,305972.0,169.0,,
8451,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210225,99619,305972.0,184.0,,
8452,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210224,99519,305972.0,242.0,,
8453,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210223,99476,305972.0,225.0,,
8454,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210222,99257,305972.0,233.0,,
8455,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210221,99084,305972.0,217.0,,
8456,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210220,98835,305972.0,215.0,,
8457,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210219,98624,305972.0,214.0,,
8458,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210218,98506,305972.0,233.0,,
8459,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210217,98428,305972.0,241.0,,
8460,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210216,98317,305972.0,220.0,,
8461,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210215,97837,305972.0,209.0,,
8462,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210214,97609,305972.0,216.0,,
8463,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210213,97313,305972.0,213.0,,
8464,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210212,96924,305972.0,240.0,,
8465,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210211,96636,305972.0,261.0,,
8466,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210210,96494,305972.0,251.0,,
8467,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210209,96402,305972.0,249.0,,
8468,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210208,96161,305972.0,263.0,,
8469,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210207,95839,305972.0,258.0,,
8470,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210206,95355,305972.0,265.0,,
8471,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210205,95064,305972.0,278.0,,
8472,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210204,94984,305972.0,270.0,,
8473,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210203,94662,305972.0,307.0,,
8474,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210202,94526,305972.0,298.0,,
8475,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210201,94238,305972.0,282.0,,
8476,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210131,93624,305972.0,285.0,,
8477,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210130,93406,305972.0,279.0,,
8478,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210129,92968,305972.0,280.0,,
8479,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210128,92541,305972.0,293.0,,
8480,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210127,92244,305972.0,301.0,,
8481,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210126,92069,305972.0,312.0,,
8482,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210125,91596,305972.0,312.0,,
8483,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210124,91028,305972.0,310.0,,
8484,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210123,90073,305972.0,325.0,,
8485,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210122,89282,305972.0,341.0,,
8486,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210121,88728,305972.0,344.0,,
8487,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210120,88513,305972.0,331.0,,
8488,72.0,Puerto Rico,US,127.0,3.0,0.0,0.0,20210119,88373,305972.0,351.0,,
8489,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210307,101327,305972.0,147.0,,
8490,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210306,101327,305972.0,147.0,,
8491,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210305,101066,305972.0,136.0,,
8492,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210304,100867,305972.0,171.0,,
8493,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210303,100765,305972.0,169.0,,
8494,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210302,100735,305972.0,162.0,,
8495,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210301,100584,305972.0,155.0,,
8496,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210228,100297,305972.0,150.0,,
8497,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210227,100044,305972.0,174.0,,
8498,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210226,99860,305972.0,169.0,,
8499,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210225,99619,305972.0,184.0,,
8500,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210224,99519,305972.0,242.0,,
8501,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210223,99476,305972.0,225.0,,
8502,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210222,99257,305972.0,233.0,,
8503,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210221,99084,305972.0,217.0,,
8504,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210220,98835,305972.0,215.0,,
8505,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210219,98624,305972.0,214.0,,
8506,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210218,98506,305972.0,233.0,,
8507,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210217,98428,305972.0,241.0,,
8508,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210216,98317,305972.0,220.0,,
8509,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210215,97837,305972.0,209.0,,
8510,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210214,97609,305972.0,216.0,,
8511,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210213,97313,305972.0,213.0,,
8512,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210212,96924,305972.0,240.0,,
8513,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210211,96636,305972.0,261.0,,
8514,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210210,96494,305972.0,251.0,,
8515,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210209,96402,305972.0,249.0,,
8516,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210208,96161,305972.0,263.0,,
8517,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210207,95839,305972.0,258.0,,
8518,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210206,95355,305972.0,265.0,,
8519,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210205,95064,305972.0,278.0,,
8520,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210204,94984,305972.0,270.0,,
8521,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210203,94662,305972.0,307.0,,
8522,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210202,94526,305972.0,298.0,,
8523,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210201,94238,305972.0,282.0,,
8524,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210131,93624,305972.0,285.0,,
8525,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210130,93406,305972.0,279.0,,
8526,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210129,92968,305972.0,280.0,,
8527,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210128,92541,305972.0,293.0,,
8528,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210127,92244,305972.0,301.0,,
8529,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210126,92069,305972.0,312.0,,
8530,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210125,91596,305972.0,312.0,,
8531,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210124,91028,305972.0,310.0,,
8532,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210123,90073,305972.0,325.0,,
8533,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210122,89282,305972.0,341.0,,
8534,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210121,88728,305972.0,344.0,,
8535,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210120,88513,305972.0,331.0,,
8536,72.0,Puerto Rico,US,174.0,6.0,0.0,0.0,20210119,88373,305972.0,351.0,,
8537,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210307,101327,305972.0,147.0,,
8538,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210306,101327,305972.0,147.0,,
8539,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210305,101066,305972.0,136.0,,
8540,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210304,100867,305972.0,171.0,,
8541,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210303,100765,305972.0,169.0,,
8542,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210302,100735,305972.0,162.0,,
8543,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210301,100584,305972.0,155.0,,
8544,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210228,100297,305972.0,150.0,,
8545,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210227,100044,305972.0,174.0,,
8546,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210226,99860,305972.0,169.0,,
8547,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210225,99619,305972.0,184.0,,
8548,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210224,99519,305972.0,242.0,,
8549,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210223,99476,305972.0,225.0,,
8550,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210222,99257,305972.0,233.0,,
8551,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210221,99084,305972.0,217.0,,
8552,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210220,98835,305972.0,215.0,,
8553,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210219,98624,305972.0,214.0,,
8554,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210218,98506,305972.0,233.0,,
8555,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210217,98428,305972.0,241.0,,
8556,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210216,98317,305972.0,220.0,,
8557,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210215,97837,305972.0,209.0,,
8558,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210214,97609,305972.0,216.0,,
8559,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210213,97313,305972.0,213.0,,
8560,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210212,96924,305972.0,240.0,,
8561,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210211,96636,305972.0,261.0,,
8562,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210210,96494,305972.0,251.0,,
8563,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210209,96402,305972.0,249.0,,
8564,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210208,96161,305972.0,263.0,,
8565,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210207,95839,305972.0,258.0,,
8566,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210206,95355,305972.0,265.0,,
8567,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210205,95064,305972.0,278.0,,
8568,72.0,Puerto Rico,US,239.0,8.0,0.0,0.0,20210204,94984,305972.0,270.0,,
